State Name,State Code,Indicator Name,Value
Washington,WA,Hate Crime Laws Specific to Gender Identity,TRUE
Washington,WA,Jury Service Nondiscrimination Based on Gender Identity,TRUE
Washington,WA,Gender Inclusive Correctional Housing ,FALSE
Washington,WA,Gender Affirming Care in Correctional Facilities,FALSE
Washington,WA,Trans Bathroom Ban K-12,0
Washington,WA,Trans Bathroom Ban in Schools and Government Buildings,0
Washington,WA,State Defines Sex,0
Washington,WA,Broad ‘RFRA’,0
Washington,WA,Religious Exemption for Child Welfare,0
Washington,WA,Religious Exemption for Medical Professionals,0
Washington,WA,Marriage Services and/or Marriage License Denial,0
Washington,WA,Drag Ban,0
Washington,WA,Don’t Say Gay,0
Washington,WA,Specific Subject Restrictions,0
Washington,WA,Parental Notification (opt-in or opt-out),0
Washington,WA,Sports Ban,0
Washington,WA,Forced Outing in Schools,0
Washington,WA,Ban on Best Practice Medical Care for Trans Youth,0
Washington,WA,Barriers to Identity Documents,0
Washington,WA,Abortion Access,1
Washington,WA,Interstate Abortion Shield Law,TRUE
West Virginia,WV,Shield Law,FALSE
West Virginia,WV,Gender Marker on ID (minor),0
West Virginia,WV,Gender Marker options on ID,FALSE
West Virginia,WV,Gender Marker on Birth Certificate (minor),1
West Virginia,WV,Gender Marker options on Birth Certificate,FALSE
West Virginia,WV,Name Change (minor),0
West Virginia,WV,Non-discrimination,-1
West Virginia,WV,Child Welfare Non Discrimination for LGBTQ Youth,TRUE
West Virginia,WV,Gender Inclusive Bathroom Laws (minor),FALSE
West Virginia,WV,LGBTQ Inclusive Curriculum,FALSE
West Virginia,WV,Anti-Bullying Legal Protections for TGNC* students,0.5
West Virginia,WV,Non-discrimination  Protections for LGBTQ Students,
West Virginia,WV,Gay/ Trans Panic Defense Ban,FALSE
West Virginia,WV,Hate Crime Laws Specific to Gender Identity,FALSE
West Virginia,WV,Jury Service Nondiscrimination Based on Gender Identity,FALSE
West Virginia,WV,Gender Inclusive Correctional Housing ,FALSE
West Virginia,WV,Gender Affirming Care in Correctional Facilities,FALSE
West Virginia,WV,Trans Bathroom Ban K-12,0
West Virginia,WV,Trans Bathroom Ban in Schools and Government Buildings,0
West Virginia,WV,State Defines Sex,0
West Virginia,WV,Broad ‘RFRA’,-1
West Virginia,WV,Religious Exemption for Child Welfare,0
West Virginia,WV,Religious Exemption for Medical Professionals,0
West Virginia,WV,Marriage Services and/or Marriage License Denial,0
West Virginia,WV,Drag Ban,0
West Virginia,WV,Don’t Say Gay,0
West Virginia,WV,Specific Subject Restrictions,0
West Virginia,WV,Parental Notification (opt-in or opt-out),0
West Virginia,WV,Sports Ban,-1
West Virginia,WV,Forced Outing in Schools,0
West Virginia,WV,Ban on Best Practice Medical Care for Trans Youth,-1
West Virginia,WV,Barriers to Identity Documents,0
West Virginia,WV,Abortion Access,-1
West Virginia,WV,Interstate Abortion Shield Law,FALSE
Wisconsin,WI,Shield Law,FALSE
Wisconsin,WI,Gender Marker on ID (minor),0
Wisconsin,WI,Gender Marker options on ID,FALSE
Wisconsin,WI,Gender Marker on Birth Certificate (minor),-1
Wisconsin,WI,Gender Marker options on Birth Certificate,FALSE
Wisconsin,WI,Name Change (minor),0.5
Wisconsin,WI,Non-discrimination,-1
Wisconsin,WI,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
Wisconsin,WI,Gender Inclusive Bathroom Laws (minor),FALSE
Wisconsin,WI,LGBTQ Inclusive Curriculum,FALSE
Wisconsin,WI,Anti-Bullying Legal Protections for TGNC* students,0
Wisconsin,WI,Non-discrimination  Protections for LGBTQ Students,
Wisconsin,WI,Gay/ Trans Panic Defense Ban,FALSE
Wisconsin,WI,Hate Crime Laws Specific to Gender Identity,FALSE
Wisconsin,WI,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Wisconsin,WI,Gender Inclusive Correctional Housing ,FALSE
Wisconsin,WI,Gender Affirming Care in Correctional Facilities,FALSE
Wisconsin,WI,Trans Bathroom Ban K-12,0
Wisconsin,WI,Trans Bathroom Ban in Schools and Government Buildings,0
Wisconsin,WI,State Defines Sex,0
Wisconsin,WI,Broad ‘RFRA’,0
Wisconsin,WI,Religious Exemption for Child Welfare,0
Wisconsin,WI,Religious Exemption for Medical Professionals,0
Wisconsin,WI,Marriage Services and/or Marriage License Denial,0
Wisconsin,WI,Drag Ban,0
Wisconsin,WI,Don’t Say Gay,0
Wisconsin,WI,Specific Subject Restrictions,0
Wisconsin,WI,Parental Notification (opt-in or opt-out),0
Wisconsin,WI,Sports Ban,0
Wisconsin,WI,Forced Outing in Schools,0
Wisconsin,WI,Ban on Best Practice Medical Care for Trans Youth,0
Wisconsin,WI,Barriers to Identity Documents,0
Wisconsin,WI,Abortion Access,-0.5
Wisconsin,WI,Interstate Abortion Shield Law,FALSE
Wyoming,WY,Shield Law,FALSE
Wyoming,WY,Gender Marker on ID (minor),0.5
Wyoming,WY,Gender Marker options on ID,FALSE
Wyoming,WY,Gender Marker on Birth Certificate (minor),-1
Wyoming,WY,Gender Marker options on Birth Certificate,FALSE
Wyoming,WY,Name Change (minor),-1
Wyoming,WY,Non-discrimination,-1
Wyoming,WY,Child Welfare Non Discrimination for LGBTQ Youth,FALSE
Wyoming,WY,Gender Inclusive Bathroom Laws (minor),FALSE
Wyoming,WY,LGBTQ Inclusive Curriculum,FALSE
Wyoming,WY,Anti-Bullying Legal Protections for TGNC* students,0
Wyoming,WY,Non-discrimination  Protections for LGBTQ Students,
Wyoming,WY,Gay/ Trans Panic Defense Ban,FALSE
Wyoming,WY,Hate Crime Laws Specific to Gender Identity,FALSE
Wyoming,WY,Jury Service Nondiscrimination Based on Gender Identity,FALSE
Wyoming,WY,Gender Inclusive Correctional Housing ,FALSE
Wyoming,WY,Gender Affirming Care in Correctional Facilities,FALSE
Wyoming,WY,Trans Bathroom Ban K-12,0
Wyoming,WY,Trans Bathroom Ban in Schools and Government Buildings,0
Wyoming,WY,State Defines Sex,0
Wyoming,WY,Broad ‘RFRA’,0
Wyoming,WY,Religious Exemption for Child Welfare,0
Wyoming,WY,Religious Exemption for Medical Professionals,0
Wyoming,WY,Marriage Services and/or Marriage License Denial,0
Wyoming,WY,Drag Ban,0
Wyoming,WY,Don’t Say Gay,0
Wyoming,WY,Specific Subject Restrictions,0
Wyoming,WY,Parental Notification (opt-in or opt-out),0
Wyoming,WY,Sports Ban,-1
Wyoming,WY,Forced Outing in Schools,0
Wyoming,WY,Ban on Best Practice Medical Care for Trans Youth,0
Wyoming,WY,Barriers to Identity Documents,0
Wyoming,WY,Abortion Access,-0.5
Wyoming,WY,Interstate Abortion Shield Law,FALSE
District of Columbia,DC,Shield Law,
District of Columbia,DC,Gender Marker on ID (minor),
District of Columbia,DC,Gender Marker options on ID,
District of Columbia,DC,Gender Marker on Birth Certificate (minor),
District of Columbia,DC,Gender Marker options on Birth Certificate,
District of Columbia,DC,Name Change (minor),
District of Columbia,DC,Non-discrimination,
District of Columbia,DC,Child Welfare Non Discrimination for LGBTQ Youth,
District of Columbia,DC,Gender Inclusive Bathroom Laws (minor),
District of Columbia,DC,LGBTQ Inclusive Curriculum,
District of Columbia,DC,Anti-Bullying Legal Protections for TGNC* students,
District of Columbia,DC,Non-discrimination  Protections for LGBTQ Students,
District of Columbia,DC,Gay/ Trans Panic Defense Ban,
District of Columbia,DC,Hate Crime Laws Specific to Gender Identity,
District of Columbia,DC,Jury Service Nondiscrimination Based on Gender Identity,
District of Columbia,DC,Gender Inclusive Correctional Housing ,
District of Columbia,DC,Gender Affirming Care in Correctional Facilities,
District of Columbia,DC,Trans Bathroom Ban K-12,
District of Columbia,DC,Trans Bathroom Ban in Schools and Government Buildings,
District of Columbia,DC,State Defines Sex,
District of Columbia,DC,Broad ‘RFRA’,
District of Columbia,DC,Religious Exemption for Child Welfare,
District of Columbia,DC,Religious Exemption for Medical Professionals,
District of Columbia,DC,Marriage Services and/or Marriage License Denial,
District of Columbia,DC,Drag Ban,
District of Columbia,DC,Don’t Say Gay,
District of Columbia,DC,Specific Subject Restrictions,
District of Columbia,DC,Parental Notification (opt-in or opt-out),
District of Columbia,DC,Sports Ban,
District of Columbia,DC,Forced Outing in Schools,
District of Columbia,DC,Ban on Best Practice Medical Care for Trans Youth,
District of Columbia,DC,Barriers to Identity Documents,
District of Columbia,DC,Abortion Access,
District of Columbia,DC,Interstate Abortion Shield Law,
American Samoa,AS,Shield Law,
American Samoa,AS,Gender Marker on ID (minor),
American Samoa,AS,Gender Marker options on ID,
American Samoa,AS,Gender Marker on Birth Certificate (minor),
American Samoa,AS,Gender Marker options on Birth Certificate,
American Samoa,AS,Name Change (minor),
American Samoa,AS,Non-discrimination,
American Samoa,AS,Child Welfare Non Discrimination for LGBTQ Youth,
American Samoa,AS,Gender Inclusive Bathroom Laws (minor),
American Samoa,AS,LGBTQ Inclusive Curriculum,
American Samoa,AS,Anti-Bullying Legal Protections for TGNC* students,
American Samoa,AS,Non-discrimination  Protections for LGBTQ Students,
American Samoa,AS,Gay/ Trans Panic Defense Ban,
American Samoa,AS,Hate Crime Laws Specific to Gender Identity,
American Samoa,AS,Jury Service Nondiscrimination Based on Gender Identity,
American Samoa,AS,Gender Inclusive Correctional Housing ,
American Samoa,AS,Gender Affirming Care in Correctional Facilities,
American Samoa,AS,Trans Bathroom Ban K-12,
American Samoa,AS,Trans Bathroom Ban in Schools and Government Buildings,
American Samoa,AS,State Defines Sex,
American Samoa,AS,Broad ‘RFRA’,
American Samoa,AS,Religious Exemption for Child Welfare,
American Samoa,AS,Religious Exemption for Medical Professionals,
American Samoa,AS,Marriage Services and/or Marriage License Denial,
American Samoa,AS,Drag Ban,
American Samoa,AS,Don’t Say Gay,
American Samoa,AS,Specific Subject Restrictions,
American Samoa,AS,Parental Notification (opt-in or opt-out),
American Samoa,AS,Sports Ban,
American Samoa,AS,Forced Outing in Schools,
American Samoa,AS,Ban on Best Practice Medical Care for Trans Youth,
American Samoa,AS,Barriers to Identity Documents,
American Samoa,AS,Abortion Access,
American Samoa,AS,Interstate Abortion Shield Law,
Guam,GU,Shield Law,
Guam,GU,Gender Marker on ID (minor),
Guam,GU,Gender Marker options on ID,
Guam,GU,Gender Marker on Birth Certificate (minor),
Guam,GU,Gender Marker options on Birth Certificate,
Guam,GU,Name Change (minor),
Guam,GU,Non-discrimination,
Guam,GU,Child Welfare Non Discrimination for LGBTQ Youth,
Guam,GU,Gender Inclusive Bathroom Laws (minor),
Guam,GU,LGBTQ Inclusive Curriculum,
Guam,GU,Anti-Bullying Legal Protections for TGNC* students,
Guam,GU,Non-discrimination  Protections for LGBTQ Students,
Guam,GU,Gay/ Trans Panic Defense Ban,
Guam,GU,Hate Crime Laws Specific to Gender Identity,
Guam,GU,Jury Service Nondiscrimination Based on Gender Identity,
Guam,GU,Gender Inclusive Correctional Housing ,
Guam,GU,Gender Affirming Care in Correctional Facilities,
Guam,GU,Trans Bathroom Ban K-12,
Guam,GU,Trans Bathroom Ban in Schools and Government Buildings,
Guam,GU,State Defines Sex,
Guam,GU,Broad ‘RFRA’,
Guam,GU,Religious Exemption for Child Welfare,
Guam,GU,Religious Exemption for Medical Professionals,
Guam,GU,Marriage Services and/or Marriage License Denial,
Guam,GU,Drag Ban,
Guam,GU,Don’t Say Gay,
Guam,GU,Specific Subject Restrictions,
Guam,GU,Parental Notification (opt-in or opt-out),
Guam,GU,Sports Ban,
Guam,GU,Forced Outing in Schools,
Guam,GU,Ban on Best Practice Medical Care for Trans Youth,
Guam,GU,Barriers to Identity Documents,
Guam,GU,Abortion Access,
Guam,GU,Interstate Abortion Shield Law,
Northern Mariana Islands,MP,Shield Law,
Northern Mariana Islands,MP,Gender Marker on ID (minor),
Northern Mariana Islands,MP,Gender Marker options on ID,
Northern Mariana Islands,MP,Gender Marker on Birth Certificate (minor),
Northern Mariana Islands,MP,Gender Marker options on Birth Certificate,
Northern Mariana Islands,MP,Name Change (minor),
Northern Mariana Islands,MP,Non-discrimination,
Northern Mariana Islands,MP,Child Welfare Non Discrimination for LGBTQ Youth,
Northern Mariana Islands,MP,Gender Inclusive Bathroom Laws (minor),
Northern Mariana Islands,MP,LGBTQ Inclusive Curriculum,
Northern Mariana Islands,MP,Anti-Bullying Legal Protections for TGNC* students,
Northern Mariana Islands,MP,Non-discrimination  Protections for LGBTQ Students,
Northern Mariana Islands,MP,Gay/ Trans Panic Defense Ban,
Northern Mariana Islands,MP,Hate Crime Laws Specific to Gender Identity,
Northern Mariana Islands,MP,Jury Service Nondiscrimination Based on Gender Identity,
Northern Mariana Islands,MP,Gender Inclusive Correctional Housing ,
Northern Mariana Islands,MP,Gender Affirming Care in Correctional Facilities,
Northern Mariana Islands,MP,Trans Bathroom Ban K-12,
Northern Mariana Islands,MP,Trans Bathroom Ban in Schools and Government Buildings,
Northern Mariana Islands,MP,State Defines Sex,
Northern Mariana Islands,MP,Broad ‘RFRA’,
Northern Mariana Islands,MP,Religious Exemption for Child Welfare,
Northern Mariana Islands,MP,Religious Exemption for Medical Professionals,
Northern Mariana Islands,MP,Marriage Services and/or Marriage License Denial,
Northern Mariana Islands,MP,Drag Ban,
Northern Mariana Islands,MP,Don’t Say Gay,
Northern Mariana Islands,MP,Specific Subject Restrictions,
Northern Mariana Islands,MP,Parental Notification (opt-in or opt-out),
Northern Mariana Islands,MP,Sports Ban,
Northern Mariana Islands,MP,Forced Outing in Schools,
Northern Mariana Islands,MP,Ban on Best Practice Medical Care for Trans Youth,
Northern Mariana Islands,MP,Barriers to Identity Documents,
Northern Mariana Islands,MP,Abortion Access,
Northern Mariana Islands,MP,Interstate Abortion Shield Law,
Puerto Rico,PR,Shield Law,
Puerto Rico,PR,Gender Marker on ID (minor),
Puerto Rico,PR,Gender Marker options on ID,
Puerto Rico,PR,Gender Marker on Birth Certificate (minor),
Puerto Rico,PR,Gender Marker options on Birth Certificate,
Puerto Rico,PR,Name Change (minor),
Puerto Rico,PR,Non-discrimination,
Puerto Rico,PR,Child Welfare Non Discrimination for LGBTQ Youth,
Puerto Rico,PR,Gender Inclusive Bathroom Laws (minor),
Puerto Rico,PR,LGBTQ Inclusive Curriculum,
Puerto Rico,PR,Anti-Bullying Legal Protections for TGNC* students,
Puerto Rico,PR,Non-discrimination  Protections for LGBTQ Students,
Puerto Rico,PR,Gay/ Trans Panic Defense Ban,
Puerto Rico,PR,Hate Crime Laws Specific to Gender Identity,
Puerto Rico,PR,Jury Service Nondiscrimination Based on Gender Identity,
Puerto Rico,PR,Gender Inclusive Correctional Housing ,
Puerto Rico,PR,Gender Affirming Care in Correctional Facilities,
Puerto Rico,PR,Trans Bathroom Ban K-12,
Puerto Rico,PR,Trans Bathroom Ban in Schools and Government Buildings,
Puerto Rico,PR,State Defines Sex,
Puerto Rico,PR,Broad ‘RFRA’,
Puerto Rico,PR,Religious Exemption for Child Welfare,
Puerto Rico,PR,Religious Exemption for Medical Professionals,
Puerto Rico,PR,Marriage Services and/or Marriage License Denial,
Puerto Rico,PR,Drag Ban,
Puerto Rico,PR,Don’t Say Gay,
Puerto Rico,PR,Specific Subject Restrictions,
Puerto Rico,PR,Parental Notification (opt-in or opt-out),
Puerto Rico,PR,Sports Ban,
Puerto Rico,PR,Forced Outing in Schools,
Puerto Rico,PR,Ban on Best Practice Medical Care for Trans Youth,
Puerto Rico,PR,Barriers to Identity Documents,
Puerto Rico,PR,Abortion Access,
Puerto Rico,PR,Interstate Abortion Shield Law,
U.S. Minor Outlying Islands,UM,Shield Law,
U.S. Minor Outlying Islands,UM,Gender Marker on ID (minor),
U.S. Minor Outlying Islands,UM,Gender Marker options on ID,
U.S. Minor Outlying Islands,UM,Gender Marker on Birth Certificate (minor),
U.S. Minor Outlying Islands,UM,Gender Marker options on Birth Certificate,
U.S. Minor Outlying Islands,UM,Name Change (minor),
U.S. Minor Outlying Islands,UM,Non-discrimination,
U.S. Minor Outlying Islands,UM,Child Welfare Non Discrimination for LGBTQ Youth,
U.S. Minor Outlying Islands,UM,Gender Inclusive Bathroom Laws (minor),
U.S. Minor Outlying Islands,UM,LGBTQ Inclusive Curriculum,
U.S. Minor Outlying Islands,UM,Anti-Bullying Legal Protections for TGNC* students,
U.S. Minor Outlying Islands,UM,Non-discrimination  Protections for LGBTQ Students,
U.S. Minor Outlying Islands,UM,Gay/ Trans Panic Defense Ban,
U.S. Minor Outlying Islands,UM,Hate Crime Laws Specific to Gender Identity,
U.S. Minor Outlying Islands,UM,Jury Service Nondiscrimination Based on Gender Identity,
U.S. Minor Outlying Islands,UM,Gender Inclusive Correctional Housing ,
U.S. Minor Outlying Islands,UM,Gender Affirming Care in Correctional Facilities,
U.S. Minor Outlying Islands,UM,Trans Bathroom Ban K-12,
U.S. Minor Outlying Islands,UM,Trans Bathroom Ban in Schools and Government Buildings,
U.S. Minor Outlying Islands,UM,State Defines Sex,
U.S. Minor Outlying Islands,UM,Broad ‘RFRA’,
U.S. Minor Outlying Islands,UM,Religious Exemption for Child Welfare,
U.S. Minor Outlying Islands,UM,Religious Exemption for Medical Professionals,
U.S. Minor Outlying Islands,UM,Marriage Services and/or Marriage License Denial,
U.S. Minor Outlying Islands,UM,Drag Ban,
U.S. Minor Outlying Islands,UM,Don’t Say Gay,
U.S. Minor Outlying Islands,UM,Specific Subject Restrictions,
U.S. Minor Outlying Islands,UM,Parental Notification (opt-in or opt-out),
U.S. Minor Outlying Islands,UM,Sports Ban,
U.S. Minor Outlying Islands,UM,Forced Outing in Schools,
U.S. Minor Outlying Islands,UM,Ban on Best Practice Medical Care for Trans Youth,
U.S. Minor Outlying Islands,UM,Barriers to Identity Documents,
U.S. Minor Outlying Islands,UM,Abortion Access,
U.S. Minor Outlying Islands,UM,Interstate Abortion Shield Law,
"Virgin Islands, U.S.",VI,Shield Law,
"Virgin Islands, U.S.",VI,Gender Marker on ID (minor),
"Virgin Islands, U.S.",VI,Gender Marker options on ID,
"Virgin Islands, U.S.",VI,Gender Marker on Birth Certificate (minor),
"Virgin Islands, U.S.",VI,Gender Marker options on Birth Certificate,
"Virgin Islands, U.S.",VI,Name Change (minor),
"Virgin Islands, U.S.",VI,Non-discrimination,
"Virgin Islands, U.S.",VI,Child Welfare Non Discrimination for LGBTQ Youth,
"Virgin Islands, U.S.",VI,Gender Inclusive Bathroom Laws (minor),
"Virgin Islands, U.S.",VI,LGBTQ Inclusive Curriculum,
"Virgin Islands, U.S.",VI,Anti-Bullying Legal Protections for TGNC* students,
"Virgin Islands, U.S.",VI,Non-discrimination  Protections for LGBTQ Students,
"Virgin Islands, U.S.",VI,Gay/ Trans Panic Defense Ban,
"Virgin Islands, U.S.",VI,Hate Crime Laws Specific to Gender Identity,
"Virgin Islands, U.S.",VI,Jury Service Nondiscrimination Based on Gender Identity,
"Virgin Islands, U.S.",VI,Gender Inclusive Correctional Housing ,
"Virgin Islands, U.S.",VI,Gender Affirming Care in Correctional Facilities,
"Virgin Islands, U.S.",VI,Trans Bathroom Ban K-12,
"Virgin Islands, U.S.",VI,Trans Bathroom Ban in Schools and Government Buildings,
"Virgin Islands, U.S.",VI,State Defines Sex,
"Virgin Islands, U.S.",VI,Broad ‘RFRA’,
"Virgin Islands, U.S.",VI,Religious Exemption for Child Welfare,
"Virgin Islands, U.S.",VI,Religious Exemption for Medical Professionals,
"Virgin Islands, U.S.",VI,Marriage Services and/or Marriage License Denial,
"Virgin Islands, U.S.",VI,Drag Ban,
"Virgin Islands, U.S.",VI,Don’t Say Gay,
"Virgin Islands, U.S.",VI,Specific Subject Restrictions,
"Virgin Islands, U.S.",VI,Parental Notification (opt-in or opt-out),
"Virgin Islands, U.S.",VI,Sports Ban,
"Virgin Islands, U.S.",VI,Forced Outing in Schools,
"Virgin Islands, U.S.",VI,Ban on Best Practice Medical Care for Trans Youth,
"Virgin Islands, U.S.",VI,Barriers to Identity Documents,
"Virgin Islands, U.S.",VI,Abortion Access,
"Virgin Islands, U.S.",VI,Interstate Abortion Shield Law,
